name	country	lat	lon	timezone
Guwahati	IN	26.1844	91.7458	Asia/Kolkata
Garhwa	IN	24.16002	83.80755	Asia/Kolkata
Garot	IN	24.32342	75.65204	Asia/Kolkata
Gariadhar	IN	21.53889	71.57737	Asia/Kolkata
Garhshankar	IN	31.21537	76.14149	Asia/Kolkata
Garhmuktesar	IN	28.78732	78.10214	Asia/Kolkata
Garhchiroli	IN	20.18061	80.00522	Asia/Kolkata
Garhākota	IN	23.7791	79.14321	Asia/Kolkata
Gannavaram	IN	16.54092	80.80213	Asia/Kolkata
Gangtok	IN	27.32574	88.61216	Asia/Kolkata
Gangolli	IN	13.65024	74.67072	Asia/Kolkata
Gangoh	IN	29.78004	77.26346	Asia/Kolkata
Gangavati	IN	15.4313	76.52933	Asia/Kolkata
Gangārāmpur	IN	25.40138	88.52978	Asia/Kolkata
Gangāpur	IN	26.47249	76.71744	Asia/Kolkata
Gangāpur	IN	25.21954	74.26028	Asia/Kolkata
Gangāpur	IN	19.69718	75.01045	Asia/Kolkata
Sri Ganganagar	IN	29.92009	73.87496	Asia/Kolkata
Gangākher	IN	18.96962	76.74946	Asia/Kolkata
Gandhinagar	IN	23.21667	72.68333	Asia/Kolkata
Gāndhīdhām	IN	23.08333	70.13333	Asia/Kolkata
Gandevi	IN	20.81214	72.99811	Asia/Kolkata
Ganderbal	IN	34.22619	74.77478	Asia/Kolkata
Gajwel	IN	17.84816	78.68291	Asia/Kolkata
Gajraula	IN	28.8457	78.2396	Asia/Kolkata
Gajendragarh	IN	15.73628	75.96976	Asia/Kolkata
Gadwāl	IN	16.23504	77.79556	Asia/Kolkata
Gadhinglaj	IN	16.22291	74.3501	Asia/Kolkata
Gadhada	IN	21.96957	71.57828	Asia/Kolkata
Gādarwāra	IN	22.9235	78.7849	Asia/Kolkata
Gadag	IN	15.42977	75.62971	Asia/Kolkata
Fort Gloster	IN	22.50444	88.18333	Asia/Kolkata
Forbesganj	IN	26.30253	87.26556	Asia/Kolkata
Fīrozpur Jhirka	IN	27.78853	76.94496	Asia/Kolkata
Firozpur	IN	30.92574	74.61311	Asia/Kolkata
Fīrozābād	IN	27.15092	78.39781	Asia/Kolkata
Ferokh	IN	11.17989	75.84141	Asia/Kolkata
Fazilka	IN	30.40207	74.02836	Asia/Kolkata
Fatwa	IN	25.50958	85.30504	Asia/Kolkata
Fatehpur Sīkri	IN	27.0937	77.66003	Asia/Kolkata
Fatehpur	IN	27.99486	74.95628	Asia/Kolkata
Fatehpur	IN	27.17281	81.21061	Asia/Kolkata
Fatehpur	IN	25.92774	80.81266	Asia/Kolkata
Fatehgarh Chūriān	IN	31.86431	74.95665	Asia/Kolkata
Fatehganj West	IN	28.4662	79.30657	Asia/Kolkata
Fatehābād	IN	29.51525	75.45554	Asia/Kolkata
Fatehābād	IN	27.02645	78.3027	Asia/Kolkata
Farrukhnagar	IN	17.07787	78.20339	Asia/Kolkata
Farrukhābād	IN	27.39134	79.5793	Asia/Kolkata
Farīdpur	IN	28.20997	79.54149	Asia/Kolkata
Farīdkot	IN	30.67399	74.75579	Asia/Kolkata
Faridabad	IN	28.41124	77.31316	Asia/Kolkata
Farakka	IN	24.81667	87.9	Asia/Kolkata
Fālākāta	IN	26.51963	89.20423	Asia/Kolkata
Faizpur	IN	21.16766	75.86006	Asia/Kolkata
Fyzābād	IN	26.77549	82.15018	Asia/Kolkata
Ettumānūr	IN	9.66898	76.55924	Asia/Kolkata
Etāwah	IN	26.77615	79.02133	Asia/Kolkata
Etah	IN	27.55879	78.65692	Asia/Kolkata
Erraguntla	IN	14.63853	78.53974	Asia/Kolkata
Erode	IN	11.3428	77.72741	Asia/Kolkata
Erāttupetta	IN	9.68747	76.77891	Asia/Kolkata
Erandol	IN	20.92206	75.32641	Asia/Kolkata
Emmiganūr	IN	15.77203	77.48345	Asia/Kolkata
Eluru	IN	16.71311	81.10437	Asia/Kolkata
Elūr	IN	10.06667	76.28333	Asia/Kolkata
Elumalai	IN	9.86501	77.69923	Asia/Kolkata
Ellenabad	IN	29.45282	74.66122	Asia/Kolkata
Elamanchili	IN	17.54907	82.85749	Asia/Kolkata
Egra	IN	21.89947	87.53794	Asia/Kolkata
Edappāl	IN	10.78339	76.00789	Asia/Kolkata
Dwārka	IN	22.23944	68.96778	Asia/Kolkata
Durgapur	IN	23.51583	87.30801	Asia/Kolkata
Durgāpur	IN	20.0054	79.30273	Asia/Kolkata
Durg	IN	21.19147	81.27619	Asia/Kolkata
Dūngarpur	IN	23.84306	73.71466	Asia/Kolkata
Ganj Dundwāra	IN	27.73308	78.94119	Asia/Kolkata
Dumraon	IN	25.55265	84.15149	Asia/Kolkata
Dumra	IN	26.56708	85.5204	Asia/Kolkata
Dumka	IN	24.26778	87.24855	Asia/Kolkata
Dum Duma	IN	27.56884	95.55664	Asia/Kolkata
Dam Dam	IN	22.63341	88.42286	Asia/Kolkata
Duliajan	IN	27.36035	95.31806	Asia/Kolkata
Dugda	IN	23.74516	86.17175	Asia/Kolkata
Dubrājpur	IN	23.7902	87.37648	Asia/Kolkata
Dornakal	IN	17.44475	80.14905	Asia/Kolkata
Dorāha	IN	30.79953	76.02355	Asia/Kolkata
Dongargarh	IN	21.18893	80.75459	Asia/Kolkata
Dondaicha	IN	21.3236	74.56804	Asia/Kolkata
Domchānch	IN	24.47484	85.69213	Asia/Kolkata
Dombivali	IN	19.21667	73.08333	Asia/Kolkata
Doddaballapura	IN	13.29452	77.53777	Asia/Kolkata
Doda	IN	33.14916	75.54746	Asia/Kolkata
Diu	IN	20.71405	70.98224	Asia/Kolkata
Deesa	IN	24.25612	72.17928	Asia/Kolkata
Dirba	IN	30.07222	75.99607	Asia/Kolkata
Diphu	IN	25.84341	93.43116	Asia/Kolkata
Dīnhāta	IN	26.13526	89.46129	Asia/Kolkata
Dindori	IN	22.94141	81.07975	Asia/Kolkata
Dindigul	IN	10.36896	77.98036	Asia/Kolkata
Dīnānagar	IN	32.13664	75.47291	Asia/Kolkata
Dimāpur	IN	25.91174	93.7217	Asia/Kolkata
Digras	IN	20.1035	77.71846	Asia/Kolkata
Deglur	IN	18.54829	77.57695	Asia/Kolkata
Diglipur	IN	13.26667	93	Asia/Kolkata
Dighwāra	IN	25.74434	85.01003	Asia/Kolkata
Digboi	IN	27.39321	95.61839	Asia/Kolkata
Dīg	IN	27.47188	77.32564	Asia/Kolkata
Dīdwāna	IN	27.40096	74.57537	Asia/Kolkata
Bicholim	IN	15.59319	73.94571	Asia/Kolkata
Dibrugarh	IN	27.47989	94.90837	Asia/Kolkata
Dibai	IN	28.20849	78.26173	Asia/Kolkata
Diamond Harbour	IN	22.19268	88.18951	Asia/Kolkata
Dhūri	IN	30.36846	75.86791	Asia/Kolkata
Dhupgāri	IN	26.58904	89.00732	Asia/Kolkata
Dhuliān	IN	24.68127	87.9535	Asia/Kolkata
Dhule	IN	20.9013	74.77737	Asia/Kolkata
Dhubri	IN	26.01856	89.98564	Asia/Kolkata
Dhrol	IN	22.567	70.41769	Asia/Kolkata
Dhrāngadhra	IN	22.99167	71.46793	Asia/Kolkata
Dhoraji	IN	21.73359	70.45004	Asia/Kolkata
Dhone	IN	15.3952	77.8715	Asia/Kolkata
Dholka	IN	22.72732	72.44128	Asia/Kolkata
Dhing	IN	26.46793	92.47336	Asia/Kolkata
Dhenkānāl	IN	20.65744	85.59693	Asia/Kolkata
Dhekiajuli	IN	26.70367	92.47808	Asia/Kolkata
Dhaurahra	IN	27.99814	81.08975	Asia/Kolkata
Dhaulpur	IN	26.69286	77.87968	Asia/Kolkata
Dhārūr	IN	18.82017	76.10937	Asia/Kolkata
Dhāruhera	IN	28.20553	76.79691	Asia/Kolkata
Dhārni	IN	21.55333	76.88972	Asia/Kolkata
Dharamsala	IN	32.22006	76.32013	Asia/Kolkata
Dharmkot	IN	30.94559	75.23239	Asia/Kolkata
Dharmavaram	IN	14.41435	77.72035	Asia/Kolkata
Dharmapuri	IN	12.1277	78.15794	Asia/Kolkata
Dharmanagar	IN	24.36667	92.16667	Asia/Kolkata
Dharmadam	IN	11.77538	75.46459	Asia/Kolkata
Dharmābād	IN	18.89116	77.8494	Asia/Kolkata
Dhāriwāl	IN	31.95616	75.32386	Asia/Kolkata
Dhāri	IN	21.32855	71.02645	Asia/Kolkata
Dhārāvi	IN	19.05	72.86667	Asia/Kolkata
Dharapuram	IN	10.73828	77.53223	Asia/Kolkata
Dharangaon	IN	21.01187	75.27407	Asia/Kolkata
Dharampuri	IN	22.14951	75.34439	Asia/Kolkata
Dharampur	IN	20.53693	73.17368	Asia/Kolkata
Dhār	IN	22.59373	75.29774	Asia/Kolkata
Dhanera	IN	24.50967	72.02343	Asia/Kolkata
Dhandhuka	IN	22.38185	71.98664	Asia/Kolkata
Dhanbad	IN	23.79759	86.42992	Asia/Kolkata
Dhanaura	IN	28.95912	78.25629	Asia/Kolkata
Dhanaula	IN	30.28216	75.57341	Asia/Kolkata
Dhamtari	IN	20.70718	81.54874	Asia/Kolkata
Dhāmpur	IN	29.30883	78.51083	Asia/Kolkata
Dhāmnod	IN	22.20928	75.47057	Asia/Kolkata
Dhāka	IN	26.67479	85.16698	Asia/Kolkata
Dewas	IN	22.96585	76.05526	Asia/Kolkata
Deoli	IN	25.75728	75.37991	Asia/Kolkata
Devgarh	IN	25.52533	73.90812	Asia/Kolkata
Devgadh Bāriya	IN	22.70517	73.90882	Asia/Kolkata
Devarkonda	IN	16.69186	78.92073	Asia/Kolkata
Devanahalli	IN	13.24655	77.71183	Asia/Kolkata
Devakottai	IN	9.94704	78.8233	Asia/Kolkata
Devadanapatti	IN	10.14673	77.6439	Asia/Kolkata
Deūlgaon Rāja	IN	20.01757	76.03755	Asia/Kolkata
Deshnoke	IN	27.79836	73.34297	Asia/Kolkata
Dergaon	IN	26.7	93.96667	Asia/Kolkata
Dera Māndi	IN	28.43597	77.17601	Asia/Kolkata
Depālpur	IN	22.85095	75.54224	Asia/Kolkata
Deori Khās	IN	23.39017	79.0163	Asia/Kolkata
Deoria	IN	26.50167	83.77936	Asia/Kolkata
Deoraniān	IN	28.62989	79.47648	Asia/Kolkata
Deoli	IN	20.6492	78.48023	Asia/Kolkata
Deolāli	IN	19.94404	73.83441	Asia/Kolkata
Deolali	IN	19.47393	74.62063	Asia/Kolkata
Deoghar	IN	24.48983	86.69902	Asia/Kolkata
Deogarh	IN	21.53827	84.73337	Asia/Kolkata
Deoband	IN	29.69505	77.67964	Asia/Kolkata
Denkanikota	IN	12.5301	77.78887	Asia/Kolkata
Delhi Cantonment	IN	28.6	77.13333	Asia/Kolkata
Delhi	IN	28.65195	77.23149	Asia/Kolkata
Dehradun	IN	30.32443	78.03392	Asia/Kolkata
Davorlim	IN	15.27221	73.99242	Asia/Kolkata
Davangere	IN	14.46693	75.92694	Asia/Kolkata
Dausa	IN	26.89	76.33584	Asia/Kolkata
Daund	IN	18.46515	74.58375	Asia/Kolkata
Daudnagar	IN	25.03473	84.40095	Asia/Kolkata
Dattāpur	IN	20.78075	78.1407	Asia/Kolkata
Datia	IN	25.67312	78.45908	Asia/Kolkata
Dātāganj	IN	28.0253	79.40819	Asia/Kolkata
Dasūya	IN	31.81679	75.6531	Asia/Kolkata
Dāsna	IN	28.67736	77.52252	Asia/Kolkata
Daryāpur	IN	20.92489	77.32644	Asia/Kolkata
Dārwha	IN	20.31017	77.77257	Asia/Kolkata
Darsi	IN	15.76978	79.67939	Asia/Kolkata
Dārjiling	IN	27.03333	88.26667	Asia/Kolkata
Darbhanga	IN	26.15216	85.89707	Asia/Kolkata
Dāpoli	IN	17.75927	73.18816	Asia/Kolkata
Danta	IN	27.29636	75.18665	Asia/Kolkata
Dandeli	IN	15.26667	74.61667	Asia/Kolkata
Dinapore	IN	25.63705	85.04794	Asia/Kolkata
Damoh	IN	23.83312	79.4419	Asia/Kolkata
Dāmnagar	IN	21.69232	71.51747	Asia/Kolkata
Daman	IN	20.41431	72.83236	Asia/Kolkata
Medininagar	IN	24.03971	84.0658	Asia/Kolkata
Dalsingh Sarai	IN	25.66795	85.83636	Asia/Kolkata
Dalkola	IN	25.87577	87.84009	Asia/Kolkata
Dākor	IN	22.75268	73.14967	Asia/Kolkata
Dohad	IN	22.83283	74.25986	Asia/Kolkata
Dahegām	IN	23.16903	72.82161	Asia/Kolkata
Dāhānu	IN	19.96778	72.71263	Asia/Kolkata
Dādri	IN	28.55257	77.55403	Asia/Kolkata
Dabwāli	IN	29.94906	74.73832	Asia/Kolkata
Dabra	IN	25.88572	78.33221	Asia/Kolkata
Daboh	IN	26.00239	78.87658	Asia/Kolkata
Dabhoi	IN	22.18333	73.43333	Asia/Kolkata
Dabhel	IN	20.40953	72.88339	Asia/Kolkata
Cuttack	IN	20.46497	85.87927	Asia/Kolkata
Curti	IN	15.41667	74.01667	Asia/Kolkata
Curchorem	IN	15.26349	74.10875	Asia/Kolkata
Cuncolim	IN	15.1773	73.99392	Asia/Kolkata
Cumbum	IN	15.58171	79.11059	Asia/Kolkata
Kadapa	IN	14.47995	78.82346	Asia/Kolkata
Cuddalore	IN	11.75617	79.76693	Asia/Kolkata
Coonoor	IN	11.34979	76.79375	Asia/Kolkata
Kundapura	IN	13.63126	74.6902	Asia/Kolkata
Colonelganj	IN	27.13432	81.69868	Asia/Kolkata
Colgong	IN	25.26328	87.23264	Asia/Kolkata
Calangute	IN	15.5439	73.7553	Asia/Kolkata
Coimbatore	IN	11.00555	76.96612	Asia/Kolkata
Kochi	IN	9.93988	76.26022	Asia/Kolkata
Clement Town	IN	30.26361	78.00862	Asia/Kolkata
Chūru	IN	28.30415	74.96718	Asia/Kolkata
Churāchāndpur	IN	24.33353	93.66999	Asia/Kolkata
Chunār	IN	25.12776	82.8821	Asia/Kolkata
Chotila	IN	22.42347	71.19641	Asia/Kolkata
Chorwād	IN	21.02947	70.23302	Asia/Kolkata
Chopda	IN	21.24578	75.29946	Asia/Kolkata
Sholavandan	IN	10.0216	77.96087	Asia/Kolkata
Chodavaram	IN	17.82884	82.93526	Asia/Kolkata
Rampachodavaram	IN	17.44088	81.77558	Asia/Kolkata
Chittūr	IN	10.69967	76.7471	Asia/Kolkata
Chittoor	IN	13.21055	79.0956	Asia/Kolkata
Chittorgarh	IN	24.88963	74.62403	Asia/Kolkata
Chittaranjan	IN	23.85681	86.90324	Asia/Kolkata
Chitradurga	IN	14.22262	76.40038	Asia/Kolkata
Chitarpur	IN	23.57283	85.65355	Asia/Kolkata
Chītāpur	IN	17.12357	77.0824	Asia/Kolkata
Chidawa	IN	28.23937	75.64035	Asia/Kolkata
Chīrāla	IN	15.82385	80.35219	Asia/Kolkata
Chīpurupalle	IN	18.31142	83.56846	Asia/Kolkata
Chiplūn	IN	17.53339	73.50935	Asia/Kolkata
Chintamani	IN	13.40051	78.05172	Asia/Kolkata
Chinnūr	IN	18.85779	79.7956	Asia/Kolkata
Chinna Salem	IN	11.63422	78.87412	Asia/Kolkata
Chinnamanūr	IN	9.83999	77.38109	Asia/Kolkata
Chincholi	IN	17.46508	77.41874	Asia/Kolkata
Chillupār	IN	26.28221	83.5064	Asia/Kolkata
Chilakalūrupet	IN	16.08987	80.16705	Asia/Kolkata
Chikodi	IN	16.42898	74.58591	Asia/Kolkata
Chiknāyakanhalli	IN	13.41609	76.62063	Asia/Kolkata
Chikmagalūr	IN	13.32231	75.774	Asia/Kolkata
Chikhli	IN	20.35046	76.25774	Asia/Kolkata
Chik Ballāpur	IN	13.43512	77.72787	Asia/Kolkata
Chīka	IN	30.04891	76.343	Asia/Kolkata
Chidambaram	IN	11.39933	79.69144	Asia/Kolkata
Chicholi	IN	21.46926	79.70151	Asia/Kolkata
Chhoti Sādri	IN	24.38145	74.7012	Asia/Kolkata
Chhota Udepur	IN	22.30401	74.0158	Asia/Kolkata
Chhindwāra	IN	22.05697	78.93958	Asia/Kolkata
Chhibrāmau	IN	27.14872	79.50078	Asia/Kolkata
Chhatarpur	IN	28.49849	77.18254	Asia/Kolkata
Chhatarpur	IN	24.9177	79.58871	Asia/Kolkata
Chhātāpur	IN	26.21965	87.00479	Asia/Kolkata
Chhāta	IN	27.72374	77.5081	Asia/Kolkata
Chharra	IN	27.9247	78.40102	Asia/Kolkata
Chhaprauli	IN	29.20989	77.17454	Asia/Kolkata
Chāpra	IN	25.78031	84.74709	Asia/Kolkata
Chhāpar	IN	27.819	74.43936	Asia/Kolkata
Chhanerā	IN	21.96097	76.69494	Asia/Kolkata
Chhala	IN	23.30779	72.77404	Asia/Kolkata
Chhabra	IN	24.66472	76.84379	Asia/Kolkata
Chettipālaiyam	IN	10.91248	77.03699	Asia/Kolkata
Chetput	IN	12.46399	79.3484	Asia/Kolkata
Chetput	IN	13.07	80.24083	Asia/Kolkata
Cheranmahadevi	IN	8.67547	77.56957	Asia/Kolkata
Chennimalai	IN	11.16378	77.60388	Asia/Kolkata
Chengannūr	IN	9.31575	76.61513	Asia/Kolkata
Chengam	IN	12.30889	78.79137	Asia/Kolkata
Chengalpattu	IN	12.69184	79.97661	Asia/Kolkata
Chavara	IN	8.96727	76.54188	Asia/Kolkata
Chetwayi	IN	10.52885	76.04793	Asia/Kolkata
Chaumu	IN	27.16955	75.72226	Asia/Kolkata
Chaksu	IN	26.6051	75.94814	Asia/Kolkata
Chhatrapur	IN	19.35574	84.98359	Asia/Kolkata
Chatrā	IN	24.20645	84.87085	Asia/Kolkata
Chas	IN	23.63556	86.16712	Asia/Kolkata
Charthāwal	IN	29.54687	77.59438	Asia/Kolkata
Charkhi Dādri	IN	28.59166	76.27161	Asia/Kolkata
Charkhāri	IN	25.40304	79.74877	Asia/Kolkata
Chāpar	IN	26.27266	90.44556	Asia/Kolkata
Channarāyapatna	IN	12.90642	76.38775	Asia/Kolkata
Channapatna	IN	12.65143	77.20672	Asia/Kolkata
Channagiri	IN	14.02399	75.92577	Asia/Kolkata
Changanācheri	IN	9.44203	76.53604	Asia/Kolkata
Chāndor	IN	20.3306	74.24467	Asia/Kolkata
Chāndūr Bāzār	IN	21.23853	77.74713	Asia/Kolkata
Chāndūr	IN	20.81408	77.98015	Asia/Kolkata
Chāndur	IN	19.73444	79.17167	Asia/Kolkata
Chānda	IN	19.95076	79.29523	Asia/Kolkata
Chandrakona	IN	22.73333	87.51667	Asia/Kolkata
Chāndpur	IN	29.13489	78.27187	Asia/Kolkata
Chandigarh	IN	30.73629	76.7884	Asia/Kolkata
Chandia	IN	23.65647	80.70911	Asia/Kolkata
Chanderi	IN	24.71312	78.13809	Asia/Kolkata
Chanduasi	IN	28.45178	78.78277	Asia/Kolkata
Chandauli	IN	25.25803	83.26825	Asia/Kolkata
Chandannagar	IN	22.86225	88.36796	Asia/Kolkata
Chānasma	IN	23.71472	72.11279	Asia/Kolkata
Chamrajnagar	IN	11.92312	76.93949	Asia/Kolkata
Chāmpa	IN	22.03532	82.64234	Asia/Kolkata
Chamba	IN	32.55531	76.12647	Asia/Kolkata
Challapalle	IN	16.11756	80.93139	Asia/Kolkata
Challakere	IN	14.318	76.65165	Asia/Kolkata
Chalisgaon	IN	20.45781	75.01596	Asia/Kolkata
Chalāla	IN	21.41073	71.16621	Asia/Kolkata
Chākuliā	IN	22.48301	86.71793	Asia/Kolkata
Chakradharpur	IN	22.67611	85.62892	Asia/Kolkata
Chaklāsi	IN	22.6532	72.94497	Asia/Kolkata
Chākia	IN	26.41598	85.04665	Asia/Kolkata
Chākan	IN	18.76059	73.86351	Asia/Kolkata
Chāībāsa	IN	22.55038	85.80249	Asia/Kolkata
Chāchaura	IN	24.17583	76.99957	Asia/Kolkata
Canning	IN	22.31399	88.66508	Asia/Kolkata
Kannur	IN	11.86752	75.35763	Asia/Kolkata
Kolkata	IN	22.56263	88.36304	Asia/Kolkata
Byādgi	IN	14.67325	75.4868	Asia/Kolkata
Buxar	IN	25.57548	83.98043	Asia/Kolkata
Burla	IN	21.50976	83.87259	Asia/Kolkata
Burhar	IN	23.21494	81.53204	Asia/Kolkata
Burhānpur	IN	21.30868	76.23026	Asia/Kolkata
Būndu	IN	23.16095	85.59007	Asia/Kolkata
Būndi	IN	25.43855	75.63735	Asia/Kolkata
Buldāna	IN	20.52933	76.18457	Asia/Kolkata
Bulandshahr	IN	28.40392	77.85773	Asia/Kolkata
Buguda	IN	19.80806	84.79084	Asia/Kolkata
Budhlāda	IN	29.92799	75.56205	Asia/Kolkata
Budhāna	IN	29.28805	77.47534	Asia/Kolkata
Budaun	IN	28.03811	79.12668	Asia/Kolkata
Bramhapuri	IN	20.61107	79.86103	Asia/Kolkata
Brajarajnagar	IN	21.81667	83.91667	Asia/Kolkata
Brahmapur	IN	19.31151	84.7929	Asia/Kolkata
Botad	IN	22.16917	71.66671	Asia/Kolkata
Borsad	IN	22.40788	72.89817	Asia/Kolkata
Borivli	IN	19.23496	72.85976	Asia/Kolkata
Borāwar	IN	27.02366	74.67579	Asia/Kolkata
Bongaigaon	IN	26.47703	90.55815	Asia/Kolkata
Mumbai	IN	19.07283	72.88261	Asia/Kolkata
Bolpur	IN	23.66278	87.69695	Asia/Kolkata
Bokāro	IN	23.66934	86.15161	Asia/Kolkata
Bokajān	IN	26.02131	93.77945	Asia/Kolkata
Boisar	IN	19.80362	72.75598	Asia/Kolkata
Bodināyakkanūr	IN	10.01171	77.34976	Asia/Kolkata
Bodh Gaya	IN	24.69808	84.9869	Asia/Kolkata
Bodhan	IN	18.66208	77.88581	Asia/Kolkata
Bobbili	IN	18.57366	83.35925	Asia/Kolkata
Biswān	IN	27.49581	80.99618	Asia/Kolkata
Bissāu	IN	28.24737	75.07666	Asia/Kolkata
Bishrāmpur	IN	24.25299	83.92502	Asia/Kolkata
Bishnupur	IN	23.0738	87.31991	Asia/Kolkata
Bisauli	IN	28.30772	78.93678	Asia/Kolkata
Bīsalpur	IN	28.29253	79.80472	Asia/Kolkata
Bisālgarh	IN	23.67595	91.28325	Asia/Kolkata
Birūr	IN	13.59723	75.97167	Asia/Kolkata
Bīrpur	IN	26.50823	87.01194	Asia/Kolkata
Birmitrapur	IN	22.4	84.76667	Asia/Kolkata
Beed	IN	18.98921	75.75634	Asia/Kolkata
Binika	IN	21.02626	83.81197	Asia/Kolkata
Bindki	IN	26.03613	80.57617	Asia/Kolkata
Etāwa	IN	24.18351	78.20289	Asia/Kolkata
Bilthra	IN	26.12705	83.89148	Asia/Kolkata
Bilsi	IN	28.12941	78.9109	Asia/Kolkata
Bilsanda	IN	28.24341	79.95135	Asia/Kolkata
Bilimora	IN	20.76957	72.96134	Asia/Kolkata
Bilhaur	IN	26.84345	80.06388	Asia/Kolkata
Bilgrām	IN	27.17509	80.03201	Asia/Kolkata
Bilgi	IN	16.34714	75.61804	Asia/Kolkata
Bīlāspur	IN	28.88655	79.2703	Asia/Kolkata
Bilāspur	IN	22.08005	82.15543	Asia/Kolkata
Bilāsipāra	IN	26.23285	90.2341	Asia/Kolkata
Bilāri	IN	28.62146	78.80361	Asia/Kolkata
Bilāra	IN	26.18067	73.7055	Asia/Kolkata
Bikramganj	IN	25.21073	84.25508	Asia/Kolkata
Bikram	IN	25.44708	84.86261	Asia/Kolkata
Bikaner	IN	28.01762	73.31495	Asia/Kolkata
Bijnor	IN	29.373	78.13636	Asia/Kolkata
Bijbehara	IN	33.79378	75.107	Asia/Kolkata
Bijāwar	IN	24.62351	79.48994	Asia/Kolkata
Bījāpur	IN	18.79387	80.81599	Asia/Kolkata
Vijayapura	IN	16.82442	75.71537	Asia/Kolkata
Bijaipur	IN	26.05052	77.37138	Asia/Kolkata
Bijaynagar	IN	25.92976	74.64916	Asia/Kolkata
Bihtā	IN	25.55885	84.87141	Asia/Kolkata
Bihār Sharīf	IN	25.20084	85.52389	Asia/Kolkata
Bihārīganj	IN	25.73415	86.98837	Asia/Kolkata
Bidhūna	IN	26.80172	79.50829	Asia/Kolkata
Bīdāsar	IN	27.83598	74.31776	Asia/Kolkata
Bidar	IN	17.90802	77.51524	Asia/Kolkata
Biaora	IN	23.9205	76.91074	Asia/Kolkata
Kīl Bhuvanagiri	IN	11.44216	79.64763	Asia/Kolkata
Boothapandi	IN	8.26586	77.44606	Asia/Kolkata
Bhusawal	IN	21.04365	75.78506	Asia/Kolkata
Bhundsi	IN	28.35051	77.06144	Asia/Kolkata
Bhoom	IN	18.45908	75.65877	Asia/Kolkata
Bhuj	IN	23.25397	69.66928	Asia/Kolkata
Bhudgaon	IN	16.90742	74.59954	Asia/Kolkata
Bhubaneswar	IN	20.27241	85.83385	Asia/Kolkata
Bhuban	IN	20.88197	85.83334	Asia/Kolkata
Bhor	IN	18.14861	73.84336	Asia/Kolkata
Bhopal	IN	23.25469	77.40289	Asia/Kolkata
Bhongīr	IN	17.51544	78.88563	Asia/Kolkata
Bhongaon	IN	27.25515	79.18118	Asia/Kolkata
Bhokardan	IN	20.2583	75.76997	Asia/Kolkata
Bhokar	IN	19.21933	77.66962	Asia/Kolkata
Bhogpur	IN	31.55442	75.64271	Asia/Kolkata
Bhiwāni	IN	28.79304	76.13968	Asia/Kolkata
Bhiwandi	IN	19.30023	73.05881	Asia/Kolkata
Bhitarwār	IN	25.79216	78.11085	Asia/Kolkata
Bhīnmāl	IN	24.99944	72.27141	Asia/Kolkata
Bhinga	IN	27.70283	81.9343	Asia/Kolkata
Bhindār	IN	24.50235	74.18551	Asia/Kolkata
Bhind	IN	26.56671	78.78728	Asia/Kolkata
Bhīmunipatnam	IN	17.89017	83.45203	Asia/Kolkata
Bhimavaram	IN	16.54078	81.52322	Asia/Kolkata
Bhilwara	IN	25.34707	74.64081	Asia/Kolkata
Bhiloda	IN	23.7676	73.24704	Asia/Kolkata
Bhilai	IN	21.20919	81.4285	Asia/Kolkata
Bhikkiwind Uttār	IN	31.34943	74.70271	Asia/Kolkata
Bhīkhi	IN	30.05918	75.535	Asia/Kolkata
Bhikangaon	IN	21.86764	75.96391	Asia/Kolkata
Bhetia	IN	22.79321	86.14098	Asia/Kolkata
Bhelai	IN	22.3093	82.60953	Asia/Kolkata
Bhāyāvadar	IN	21.85523	70.24791	Asia/Kolkata
Bhayandar	IN	19.30157	72.85107	Asia/Kolkata
Bhawānipatna	IN	19.90717	83.16697	Asia/Kolkata
Bhawānīgarh	IN	30.26685	76.03854	Asia/Kolkata
Bhawāni Mandi	IN	24.41582	75.83552	Asia/Kolkata
Bhavnagar	IN	21.76287	72.15331	Asia/Kolkata
Bhavāni	IN	11.44553	77.68215	Asia/Kolkata
Bhattiprolu	IN	16.1026	80.78074	Asia/Kolkata
Bhātpāra	IN	22.86643	88.40113	Asia/Kolkata
Bhatkal	IN	13.98534	74.55531	Asia/Kolkata
Bathinda	IN	30.20747	74.93893	Asia/Kolkata
Bhātāpāra	IN	21.735	81.94711	Asia/Kolkata
Bhusawar	IN	27.03895	77.04849	Asia/Kolkata
Bharwāri	IN	25.56078	81.49164	Asia/Kolkata
Bharūch	IN	21.69482	72.9805	Asia/Kolkata
Bharthana	IN	26.75231	79.2218	Asia/Kolkata
Bharatpur	IN	27.21731	77.49009	Asia/Kolkata
Bhānvad	IN	21.93053	69.78081	Asia/Kolkata
Bhānpurī	IN	21.0919	80.93218	Asia/Kolkata
Bhānpura	IN	24.513	75.7469	Asia/Kolkata
Bhanjanagar	IN	19.92719	84.58201	Asia/Kolkata
Bhānder	IN	25.73581	78.74555	Asia/Kolkata
Bhandāra	IN	21.16817	79.64885	Asia/Kolkata
Bhālki	IN	18.04348	77.206	Asia/Kolkata
Bhaisa	IN	19.11285	77.96336	Asia/Kolkata
Bhainsdehi	IN	21.64491	77.63023	Asia/Kolkata
Bhāgalpur	IN	25.24446	86.97183	Asia/Kolkata
Bhadreswar	IN	22.82449	88.33841	Asia/Kolkata
Bhadrāvati	IN	13.84846	75.70502	Asia/Kolkata
